0.0057328333094704,1.9998709205360086
0.0171984999284113,1.9987929788678303
0.0286641665473521,1.9966737064093563
0.0401298331662930,1.9935124339063752
0.0515954997852338,1.9893092379502915
0.0630611664041747,1.9840649288751218
0.0745268330231155,1.9777810382695873
0.0859924996420564,1.9704598061805836
0.0974581662609972,1.9621041680796112
0.1089238328799381,1.9527177416588293
0.1203894994988789,1.9423048135183509
0.1318551661178198,1.9308703258011732
0.1433208327367606,1.9184198628270028
0.1547864993557015,1.9049596377709292
0.1662521659746423,1.8904964794277708
0.1777178325935832,1.8750378190977692
0.1891834992125240,1.8585916776243292
0.2006491658314649,1.8411666526096186
0.2121148324504057,1.8227719058291965
0.2235804990693466,1.8034171508622900
0.2350461656882874,1.7831126409501343
0.2465118323072283,1.7618691570906941
0.2579774989261692,1.7396979963743684
0.2694431655451100,1.7166109605616973
0.2809088321640508,1.6926203449009081
0.2923744987829917,1.6677389271801364
0.3038401654019325,1.6419799570064841
0.3153058320208734,1.6153571453017126
0.3267714986398143,1.5878846540022011
0.3382371652587551,1.5595770859490272
0.3497028318776960,1.5304494749524451
0.3611684984966368,1.5005172760137286
0.3726341651155776,1.4697963556863640
0.3840998317345185,1.4383029825577407
0.3955654983534593,1.4060538178319997
0.4070311649724002,1.3730659059943302
0.4184968315913410,1.3393566655369311
0.4299624982102819,1.3049438797269384
0.4414281648292228,1.2698456873968749
0.4528938314481636,1.2340805737386491
0.4643594980671044,1.1976673610826933
0.4758251646860454,1.1606251996445884
0.4872908313049862,1.1229735582223623
0.4987564979239270,1.0847322148285998
0.5102221645428678,1.0459212472425778
0.5216878311618087,1.0065610234687468
0.5331534977807495,0.9666721920890657
0.5446191643996904,0.9262756724979568
0.5560848310186313,0.8853926450098915
0.5675504976375721,0.8440445408309489
0.5790161642565129,0.8022530318869525
0.5904818308754538,0.7600400205021427
0.6019474974943947,0.7174276289235937
0.6134131641133355,0.6744381886879072
0.6248788307322763,0.6310942298279297
0.6363444973512172,0.5874184699184521
0.6478101639701580,0.5434338029610689
0.6592758305890990,0.4991632881094201
0.6707414972080398,0.4546301382372113
0.6822071638269805,0.4098577083523017
0.6936728304459215,0.3648694838612271
0.7051384970648623,0.3196890686893502
0.7166041636838031,0.2743401732626354
0.7280698303027441,0.2288466023579173
0.7395354969216849,0.1832322428291173
0.7510011635406257,0.1375210512175628
0.7624668301595666,0.0917370412551549
0.7739324967785074,0.0459042712695811
0.7853981633974483,0.0000468315012805
0.7968638300163892,-0.0458111686577565
0.8083294966353299,-0.0916456134929434
0.8197951632542708,-0.1374323938530938
0.8312608298732117,-0.1831474200824957
0.8427264964921526,-0.2287666349879608
0.8541921631110934,-0.2742660268295367
0.8656578297300342,-0.3196216423235213
0.8771234963489751,-0.3648095996463198
0.8885891629679159,-0.4098061014276693
0.9000548295868568,-0.4545874477217795
0.9115204962057977,-0.4991300489449342
0.9229861628247384,-0.5434104387682195
0.9344518294436793,-0.5874052869541038
0.9459174960626201,-0.6310914121257110
0.9573831626815611,-0.6744457944578288
0.9688488293005020,-0.7174455882787872
0.9803144959194428,-0.7600681345725957
