a,b
0.0057328333094704,-0.0000083813359508
0.0171984999284113,-0.0000252848365263
0.0286641665473521,-0.0000423515480643
0.0401298331662930,-0.0000595523081140
0.0515954997852338,-0.0000768583632523
0.0630611664041747,-0.0000942414312057
0.0745268330231155,-0.0001116737646118
0.0859924996420564,-0.0001291282162418
0.0974581662609972,-0.0001465783054916
0.1089238328799381,-0.0001639982859393
0.1203894994988789,-0.0001813632137496
0.1318551661178198,-0.0001986490166990
0.1433208327367606,-0.0002158325635752
0.1547864993557015,-0.0002328917336997
0.1662521659746423,-0.0002498054863013
0.1777178325935832,-0.0002665539294638
0.1891834992125240,-0.0002831183883514
0.2006491658314649,-0.0002994814724075
0.2121148324504057,-0.0003156271412082
0.2235804990693466,-0.0003315407686408
0.2350461656882874,-0.0003472092050639
0.2465118323072283,-0.0003626208370968
0.2579774989261692,-0.0003777656446733
0.2694431655451100,-0.0003926352549843
0.2809088321640508,-0.0004072229929232
0.2923744987829917,-0.0004215239276428
0.3038401654019325,-0.0004355349148160
0.3153058320208734,-0.0004492546341939
0.3267714986398143,-0.0004626836220408
0.3382371652587551,-0.0004758242980274
0.3497028318776960,-0.0004886809861509
0.3611684984966368,-0.0005012599292572
0.3726341651155776,-0.0005135692967331
0.3840998317345185,-0.0005256191849398
0.3955654983534593,-0.0005374216099633
0.4070311649724002,-0.0005489904922596
0.4184968315913410,-0.0005603416327835
0.4299624982102819,-0.0005714926802008
0.4414281648292228,-0.0005824630887917
0.4528938314481636,-0.0005932740666786
0.4643594980671044,-0.0006039485140269
0.4758251646860454,-0.0006145109508881
0.4872908313049862,-0.0006249874343936
0.4987564979239270,-0.0006354054650271
0.5102221645428678,-0.0006457938817490
0.5216878311618087,-0.0006561827457830
0.5331534977807495,-0.0006666032129278
0.5446191643996904,-0.0006770873942979
0.5560848310186313,-0.0006876682054651
0.5675504976375721,-0.0006983792040290
0.5790161642565129,-0.0007092544157138
0.5904818308754538,-0.0007203281491612
0.6019474974943947,-0.0007316347996760
0.6134131641133355,-0.0007432086422520
0.6248788307322763,-0.0007550836143133
0.6363444973512172,-0.0007672930886922
0.6478101639701580,-0.0007798696374707
0.6592758305890990,-0.0007928447874223
0.6707414972080398,-0.0008062487678980
0.6822071638269805,-0.0008201102521324
0.6936728304459215,-0.0008344560930474
0.7051384970648623,-0.0008493110547852
0.7166041636838031,-0.0008646975413086
0.7280698303027441,-0.0008806353235622
0.7395354969216849,-0.0008971412668242
0.7510011635406257,-0.0009142290600095
0.7624668301595666,-0.0009319089488646
0.7739324967785074,-0.0009501874751105
0.7853981633974483,-0.0009690672237886
0.7968638300163892,-0.0009885465812060
0.8083294966353299,-0.0010086195060661
0.8197951632542708,-0.0010292753165607
0.8312608298732117,-0.0010504984964075
0.8427264964921526,-0.0010722685230389
0.8541921631110934,-0.0010945597214116
0.8656578297300342,-0.0011173411472002
0.8771234963489751,-0.0011405765034628
0.8885891629679159,-0.0011642240952769
0.9000548295868568,-0.0011882368273048
0.9115204962057977,-0.0012125622497925
0.9229861628247384,-0.0012371426591783
0.9344518294436793,-0.0012619152602612
0.9459174960626201,-0.0012868123978080
0.9573831626815611,-0.0013117618665786
0.9688488293005020,-0.0013366873099968
0.9803144959194428,-0.0013615087191759
0.9917801625383835,-0.0013861430456225
1.0032458291573243,-0.0014105049427412
1.0147114957762653,-0.0014345076531127
1.0261771623952063,-0.0014580640603825
1.0376428290141471,-0.0014810879261742
1.0491084956330878,-0.0015034953335275
1.0605741622520286,-0.0015252063583842
1.0720398288709696,-0.0015461469890082
1.0835054954899104,-0.0015662513087685
1.0949711621088514,-0.0015854639491388
1.1064368287277921,-0.0016037428048577
1.1179024953467329,-0.0016210619791486
1.1293681619656737,-0.0016374148896357
1.1408338285846147,-0.0016528174095013
1.1522994952035555,-0.0016673108357566
1.1637651618224965,-0.0016809643563861
1.1752308284414372,-0.0016938765154255
1.1866964950603780,-0.0017061749283182
1.1981621616793190,-0.0017180131483975
1.2096278282982598,-0.0017295630842087
1.2210934949172005,-0.0017410006498249
1.2325591615361415,-0.0017524812948783
1.2440248281550823,-0.0017641005504718
1.2554904947740233,-0.0017758324931636
1.2669561613929641,-0.0017874356741738
1.2784218280119048,-0.0017983109401785
1.2898874946308456,-0.0018072876325919
1.3013531612497866,-0.0018123021673050
1.3128188278687274,-0.0018099131308843
1.3242844944876684,-0.0017945651367879
1.3357501611066092,-0.0017574621914292
1.3472158277255499,-0.0016848279723908
1.3586814943444907,-0.0015551956239194
1.3701471609634315,-0.0013351525794303
1.3816128275823727,-0.0009726190113819
1.3930784942013135,-0.0003861908309245
1.4045441608202542,0.0005517714618920
1.4160098274391950,0.0020419121465461
1.4274754940581358,0.0043999861167464
1.4389411606770768,0.0081223582833169
1.4504068272960178,0.0139861532128499
1.4618724939149585,0.0231984354515546
1.4733381605338993,0.0376095612172897
1.4848038271528401,0.0599982052432119
1.4962694937717809,0.0944056737133504
1.5077351603907219,0.1464182499787859
1.5192008270096629,0.2231330503131929
1.5306664936286036,0.3322993518395092
1.5421321602475444,0.4799951347061538
1.5535978268664852,0.6667281808302750
1.5650634934854262,0.8835777185790529
1.5765291601043669,1.1118750386348839
1.5879948267233079,1.3287120081061787
1.5994604933422487,1.5154428189518185
1.6109261599611895,1.6631517458197456
1.6223918265801305,1.7723278164555718
1.6338574931990713,1.8490364092305254
1.6453231598180120,1.9010340465286129
1.6567888264369530,1.9354325095419911
1.6682544930558938,1.9578254364484162
1.6797201596748346,1.9722510028073781
1.6911858262937756,1.9814794701378136
1.7026514929127163,1.9873536159258955
1.7141171595316571,1.9910769230629348
1.7255828261505981,1.9934270648743782
1.7370484927695389,1.9949036213222682
1.7485141593884799,1.9958264870767604
1.7599798260074206,1.9964000542145626
1.7714454926263614,1.9967546072941671
1.7829111592453022,1.9969728916385965
1.7943768258642432,1.9971071501539197
1.8058424924831842,1.9971900641169422
1.8173081591021250,1.9972417974904750
1.8287738257210657,1.9972745449123834
1.8402394923400065,1.9972954738439770
1.8517051589589473,1.9973086286006765
1.8631708255778880,1.9973161598957758
1.8746364921968293,1.9973191142086593
1.8861021588157700,1.9973179349735322
1.8975678254347108,1.9973127748598363
1.9090334920536516,1.9973036843952445
1.9204991586725924,1.9972907200569805
1.9319648252915331,1.9972740004524094
1.9434304919104741,1.9972537296272723
1.9548961585294149,1.9972302001641515
1.9663618251483561,1.9972037844655885
1.9778274917672969,1.9971749197451014
1.9892931583862377,1.9971440903114841
2.0007588250051787,1.9971118094221623
2.0122244916241194,1.9970786020971985
2.0236901582430602,1.9970449896912410
2.0351558248620010,1.9970114766244436
2.0466214914809417,1.9969785394130308
2.0580871580998825,1.9969466179730628
2.0695528247188233,1.9969161090676708
2.0810184913377645,1.9968873617084686
2.0924841579567053,1.9968606742917905
2.1039498245756461,1.9968362932401238
2.1154154911945873,1.9968144129218455
2.1268811578135280,1.9967951766332845
2.1383468244324688,1.9967786784429757
2.1498124910514096,1.9967649657165205
2.1612781576703504,1.9967540421600132
2.1727438242892911,1.9967458712396819
2.1842094909082319,1.9967403798543562
2.1956751575271727,1.9967374621552785
2.2071408241461139,1.9967369834243314
2.2186064907650547,1.9967387839368598
2.2300721573839954,1.9967426827487769
2.2415378240029362,1.9967484813597358
2.2530034906218770,1.9967559672147408
2.2644691572408182,1.9967649170157946
2.2759348238597590,1.9967750998231883
2.2874004904786998,1.9967862799327871
2.2988661570976405,1.9967982195214815
2.3103318237165813,1.9968106810577171
2.3217974903355221,1.9968234294780414
2.3332631569544633,1.9968362341337507
2.3447288235734041,1.9968488705143623
2.3561944901923448,1.9968611217565584
2.3676601568112856,1.9968727799488235
2.3791258234302264,1.9968836472430331
2.3905914900491672,1.9968935367850069
2.4020571566681084,1.9969022734764865
