a,b,c
0.0000000000000000,0.4540535807609558,0.5309500098228455
1.0000000000000000,0.4540535807609558,0.5309500098228455
2.0000000000000000,0.4112425446510315,0.4549752473831177
3.0000000000000000,0.2651670873165131,0.1843066662549973
4.0000000000000000,0.2510094046592712,0.1335635483264923
5.0000000000000000,0.2510094046592712,0.1335635483264923
6.0000000000000000,0.2510094046592712,0.1335635483264923
7.0000000000000000,0.2360867410898209,0.1208343878388405
8.0000000000000000,0.2256414741277695,0.1128561049699783
10.0000000000000000,0.2256414741277695,0.1128561049699783
12.0000000000000000,0.2238430380821228,0.1136662364006042
15.0000000000000000,0.2190920710563660,0.1096744015812874
18.0000000000000000,0.2121782153844833,0.1050566807389259
22.0000000000000000,0.2019371986389160,0.1000413075089455
26.0000000000000000,0.1939142942428589,0.0956889167428017
31.0000000000000000,0.1859791725873947,0.0917736291885376
38.0000000000000000,0.1761378198862076,0.0851873680949211
46.0000000000000000,0.1685502976179123,0.0812424644827843
55.0000000000000000,0.1628659069538116,0.0779993459582329
66.0000000000000000,0.1580139100551605,0.0753165856003761
79.0000000000000000,0.1532548367977142,0.0728682279586792
95.0000000000000000,0.1470171660184860,0.0696635246276855
114.0000000000000000,0.1351738423109055,0.0637276992201805
137.0000000000000000,0.1167811751365662,0.0548101365566254
164.0000000000000000,0.1149759441614151,0.0537977032363415
197.0000000000000000,0.1058991104364395,0.0493933223187923
237.0000000000000000,0.0744264200329781,0.0344938114285469
284.0000000000000000,0.0581198036670685,0.0269607305526733
341.0000000000000000,0.0462849400937557,0.0215889364480972
410.0000000000000000,0.0305053666234016,0.0144453719258308
492.0000000000000000,0.0276524871587753,0.0131314499303699
590.0000000000000000,0.0229026712477207,0.0110018830746412
708.0000000000000000,0.0202039834111929,0.0097712818533182
850.0000000000000000,0.0176544636487961,0.0086206616833806
1020.0000000000000000,0.0147106600925326,0.0072920625098050
1224.0000000000000000,0.0123272584751248,0.0062183099798858
1469.0000000000000000,0.0107240555807948,0.0054919952526689
1763.0000000000000000,0.0088089071214199,0.0046194847673178
2116.0000000000000000,0.0065883272327483,0.0035992176271975
2539.0000000000000000,0.0050293328240514,0.0028709357138723
3047.0000000000000000,0.0041308766230941,0.0024433450307697
3657.0000000000000000,0.0033594176638871,0.0020677300635725
4388.0000000000000000,0.0026849436108023,0.0017286003567278
5266.0000000000000000,0.0021528315264732,0.0014503343263641
6319.0000000000000000,0.0016368851065636,0.0011657823342830
7583.0000000000000000,0.0012522895121947,0.0009394772350788
9100.0000000000000000,0.0011032810434699,0.0008436228963546
9792.0000000000000000,0.0010925997048616,0.0008328366675414
