a,b,c
1.0000000000000000,36.7292404174804688,1.0393487215042114
2.0000000000000000,36.7292404174804688,1.0393487215042114
3.0000000000000000,36.7292404174804688,1.0393487215042114
4.0000000000000000,32.2412834167480469,1.1754139661788940
5.0000000000000000,32.2412834167480469,1.1754139661788940
6.0000000000000000,32.2412834167480469,1.1754139661788940
7.0000000000000000,32.2412834167480469,1.1754139661788940
8.0000000000000000,32.2412834167480469,1.1754139661788940
9.0000000000000000,32.1815795898437500,1.2554759979248047
10.0000000000000000,32.1815795898437500,1.2554759979248047
11.0000000000000000,32.1815795898437500,1.2554759979248047
13.0000000000000000,32.1815795898437500,1.2554759979248047
14.0000000000000000,32.1740570068359375,1.2449823617935181
15.0000000000000000,32.1484184265136719,1.2261024713516235
17.0000000000000000,32.1156196594238281,1.1785742044448853
19.0000000000000000,32.1156196594238281,1.1785742044448853
21.0000000000000000,32.0976905822753906,1.1506729125976562
23.0000000000000000,32.0904350280761719,1.1357327699661255
25.0000000000000000,32.0900459289550781,1.1340336799621582
28.0000000000000000,32.0790176391601562,1.1520593166351318
30.0000000000000000,32.0692176818847656,1.1761411428451538
34.0000000000000000,32.0623664855957031,1.2176998853683472
37.0000000000000000,32.0537948608398438,1.2266418933868408
41.0000000000000000,32.0257377624511719,1.2074800729751587
45.0000000000000000,31.9994831085205078,1.1810400485992432
49.0000000000000000,31.9735641479492188,1.1804549694061279
54.0000000000000000,31.9433708190917969,1.1990803480148315
60.0000000000000000,31.9011554718017578,1.1908364295959473
66.0000000000000000,31.8553256988525391,1.1949805021286011
72.0000000000000000,31.7998676300048828,1.2033447027206421
80.0000000000000000,31.6970977783203125,1.1900544166564941
88.0000000000000000,31.5400352478027344,1.1865663528442383
97.0000000000000000,31.2761936187744141,1.1772404909133911
106.0000000000000000,30.9594058990478516,1.1627762317657471
117.0000000000000000,30.6071338653564453,1.1438707113265991
129.0000000000000000,30.0468425750732422,1.0727311372756958
142.0000000000000000,29.5069904327392578,1.0244455337524414
156.0000000000000000,29.5069904327392578,1.0244455337524414
171.0000000000000000,29.4916496276855469,1.0150731801986694
189.0000000000000000,29.3484745025634766,1.0163397789001465
207.0000000000000000,29.1166324615478516,1.0026363134384155
228.0000000000000000,28.7357311248779297,0.9670872092247009
251.0000000000000000,28.1565322875976562,0.9182294011116028
276.0000000000000000,27.5254287719726562,0.8720537424087524
304.0000000000000000,27.4961051940917969,0.8775698542594910
334.0000000000000000,27.1641540527343750,0.8707345724105835
368.0000000000000000,26.4306488037109375,0.8461284041404724
405.0000000000000000,24.5518226623535156,0.8128254413604736
445.0000000000000000,24.4897594451904297,0.8141427636146545
490.0000000000000000,23.8852081298828125,0.7927353978157043
539.0000000000000000,22.9980449676513672,0.7783956527709961
593.0000000000000000,22.6349563598632812,0.7733213901519775
652.0000000000000000,22.6036586761474609,0.7655779719352722
717.0000000000000000,22.5137062072753906,0.7636980414390564
789.0000000000000000,22.3557815551757812,0.7517617940902710
868.0000000000000000,22.3417224884033203,0.7505787014961243
955.0000000000000000,22.2695579528808594,0.7466306686401367
1051.0000000000000000,22.1656551361083984,0.7406610846519470
1156.0000000000000000,22.1147918701171875,0.7364677190780640
1271.0000000000000000,21.9805126190185547,0.7278680205345154
1399.0000000000000000,21.9215106964111328,0.7259863615036011
1538.0000000000000000,21.7994613647460938,0.7236400246620178
1692.0000000000000000,21.7397727966308594,0.7198481559753418
1862.0000000000000000,21.6216487884521484,0.7172340750694275
2048.0000000000000000,21.5220146179199219,0.7144443392753601
2253.0000000000000000,21.4789733886718750,0.7132384777069092
2478.0000000000000000,21.4180583953857422,0.7111660242080688
2726.0000000000000000,21.3694000244140625,0.7101577520370483
2999.0000000000000000,21.3304996490478516,0.7077325582504272
3298.0000000000000000,21.2984828948974609,0.7053653001785278
3628.0000000000000000,21.2695846557617188,0.7037349939346313
3991.0000000000000000,21.2329998016357422,0.7013674974441528
4390.0000000000000000,21.2020435333251953,0.6995976567268372
4830.0000000000000000,21.1783752441406250,0.6977661848068237
5313.0000000000000000,21.1522693634033203,0.6961091756820679
5844.0000000000000000,21.1260757446289062,0.6946391463279724
6428.0000000000000000,21.0970153808593750,0.6929301619529724
7071.0000000000000000,21.0696773529052734,0.6915954947471619
7778.0000000000000000,21.0411281585693359,0.6902964711189270
8556.0000000000000000,21.0066680908203125,0.6888125538825989
9412.0000000000000000,20.9691524505615234,0.6873244643211365
10353.0000000000000000,20.9253444671630859,0.6855655312538147
11388.0000000000000000,20.8724403381347656,0.6833491921424866
12527.0000000000000000,20.8136730194091797,0.6807693243026733
13780.0000000000000000,20.7524509429931641,0.6781188845634460
15158.0000000000000000,20.6986255645751953,0.6754810810089111
16674.0000000000000000,20.6552524566650391,0.6734628677368164
18341.0000000000000000,20.6169395446777344,0.6715918779373169
20176.0000000000000000,20.5774040222167969,0.6695802807807922
22193.0000000000000000,20.5354404449462891,0.6672075390815735
24413.0000000000000000,20.4907360076904297,0.6648214459419250
26854.0000000000000000,20.4402122497558594,0.6616946458816528
29539.0000000000000000,20.3747367858886719,0.6574819684028625
32493.0000000000000000,20.2971210479736328,0.6528070569038391
35743.0000000000000000,20.1919002532958984,0.6463387608528137
39317.0000000000000000,20.0504970550537109,0.6385024189949036
43249.0000000000000000,19.8501625061035156,0.6281336545944214
47574.0000000000000000,19.5645961761474609,0.6133527159690857
