a,b,c
0.0209439510239320,0.0209439510239320,-0.0153532684854705
0.0628318530717960,0.0209439510239320,-0.0446074790277797
0.1047197551196597,0.0209439510239320,-0.0717757638107656
0.1466076571675237,0.0209439510239320,-0.0966915215434538
0.1884955592153876,0.0209439510239320,-0.1192291201724939
0.2303834612632514,0.0209439510239320,-0.1393348563183317
0.2722713633111153,0.0209439510239320,-0.1570485923828215
0.3141592653589793,0.0209439510239320,-0.1725038531799841
0.3560471674068433,0.0209439510239320,-0.1859024570410866
0.3979350694547070,0.0209439510239320,-0.1974730928342674
0.4398229715025710,0.0209439510239320,-0.2074314358493786
0.4817108735504350,0.0209439510239320,-0.2159560927737031
0.5235987755982989,0.0209439510239320,-0.2231839723889465
0.5654866776461627,0.0209439510239320,-0.2292194605386546
0.6073745796940266,0.0209439510239320,-0.2341487388373163
0.6492624817418906,0.0209439510239320,-0.2380525112924800
0.6911503837897545,0.0209439510239320,-0.2410139693832302
0.7330382858376183,0.0209439510239320,-0.2431217538041090
0.7749261878854823,0.0209439510239320,-0.2444692537742642
0.8168140899333461,0.0209439510239320,-0.2451520077047560
0.8587019919812100,0.0209439510239320,-0.2452646843410902
0.9005898940290740,0.0209439510239320,-0.2448985560819702
0.9424777960769379,0.0209439510239320,-0.2441398231901954
0.9843656981248019,0.0209439510239320,-0.2430687602782932
1.0262536001726656,0.0209439510239320,-0.2417594652146573
1.0681415022205296,0.0209439510239320,-0.2402799533124848
1.1100294042683936,0.0209439510239320,-0.2386923899926238
1.1519173063162575,0.0209439510239320,-0.2370533348734154
1.1938052083641213,0.0209439510239320,-0.2354139425022890
1.2356931104119853,0.0209439510239320,-0.2338201135720964
1.2775810124598492,0.0209439510239320,-0.2323126137650428
1.3194689145077132,0.0209439510239320,-0.2309271811131103
1.3613568165555769,0.0209439510239320,-0.2296946349908428
1.4032447186034409,0.0209439510239320,-0.2286409878354767
1.4451326206513049,0.0209439510239320,-0.2277875496581882
1.4870205226991688,0.0209439510239320,-0.2271510084223808
1.5289084247470326,0.0209439510239320,-0.2267434676987560
1.5707963267948966,0.0209439510239320,-0.2265724267241130
1.6126842288427605,0.0209439510239320,-0.2266406963973775
1.6545721308906245,0.0209439510239320,-0.2269462566430064
1.6964600329384882,0.0209439510239320,-0.2274820742966974
1.7383479349863524,0.0209439510239320,-0.2282359140226383
1.7802358370342162,0.0209439510239320,-0.2291901849861852
1.8221237390820799,0.0209439510239320,-0.2303218699336761
1.8640116411299441,0.0209439510239320,-0.2316025780158169
1.9058995431778079,0.0209439510239320,-0.2329987463349036
1.9477874452256716,0.0209439510239320,-0.2344719883269643
1.9896753472735358,0.0209439510239320,-0.2359795534868565
2.0315632493213993,0.0209439510239320,-0.2374748297522694
2.0734511513692637,0.0209439510239320,-0.2389077964620608
2.1153390534171272,0.0209439510239320,-0.2402253314342392
2.1572269554649912,0.0209439510239320,-0.2413712963932349
2.1991148575128552,0.0209439510239320,-0.2422863706691186
2.2410027595607191,0.0209439510239320,-0.2429076658946648
2.2828906616085827,0.0209439510239320,-0.2431682183416342
2.3247785636564471,0.0209439510239320,-0.2429964979374866
2.3666664657043106,0.0209439510239320,-0.2423160682214238
2.4085543677521750,0.0209439510239320,-0.2410454575333679
2.4504422698000385,0.0209439510239320,-0.2390981510110408
2.4923301718479025,0.0209439510239320,-0.2363824062625684
2.5342180738957665,0.0209439510239320,-0.2328003947069772
2.5761059759436304,0.0209439510239320,-0.2282460838807926
2.6179938779914940,0.0209439510239320,-0.2226014534801416
2.6598817800393584,0.0209439510239320,-0.2157312536172219
2.7017696820872219,0.0209439510239320,-0.2074777077307813
2.7436575841350863,0.0209439510239320,-0.1976582488960054
2.7855454861829498,0.0209439510239320,-0.1860708234764251
2.8274333882308138,0.0209439510239320,-0.1725107412760224
2.8693212902786778,0.0209439510239320,-0.1567984995089803
2.9112091923265417,0.0209439510239320,-0.1388101716771956
2.9530970943744053,0.0209439510239320,-0.1184967279637070
2.9949849964222697,0.0209439510239320,-0.0958829192670591
3.0368728984701332,0.0209439510239320,-0.0710485260157249
3.0787608005179976,0.0209439510239320,-0.0441040955906319
3.1206487025658611,0.0209439510239320,-0.0151722162422515
0.0209439510239320,0.0628318530717960,-0.0449259149641293
0.0628318530717960,0.0628318530717960,-0.1299688663522355
0.1047197551196597,0.0628318530717960,-0.2081559870784104
0.1466076571675237,0.0628318530717960,-0.2790667104831979
0.1884955592153876,0.0628318530717960,-0.3424979279142377
0.2303834612632514,0.0628318530717960,-0.3985368923101819
0.2722713633111153,0.0628318530717960,-0.4475670224788674
0.3141592653589793,0.0628318530717960,-0.4901892595636037
0.3560471674068433,0.0628318530717960,-0.5270875524586754
0.3979350694547070,0.0628318530717960,-0.5588996376182450
0.4398229715025710,0.0628318530717960,-0.5861445855929484
0.4817108735504350,0.0628318530717960,-0.6092179398774952
0.5235987755982989,0.0628318530717960,-0.6284299926947622
0.5654866776461627,0.0628318530717960,-0.6440538088837143
0.6073745796940266,0.0628318530717960,-0.6563607902148436
0.6492624817418906,0.0628318530717960,-0.6656370531148897
0.6911503837897545,0.0628318530717960,-0.6721841169593789
0.7330382858376183,0.0628318530717960,-0.6763109818007006
0.7749261878854823,0.0628318530717960,-0.6783239591537186
0.8168140899333461,0.0628318530717960,-0.6785182148819305
0.8587019919812100,0.0628318530717960,-0.6771725702779207
0.9005898940290740,0.0628318530717960,-0.6745474328950786
0.9424777960769379,0.0628318530717960,-0.6708849125091824
0.9843656981248019,0.0628318530717960,-0.6664100219957645
1.0262536001726656,0.0628318530717960,-0.6613320821751019
1.0681415022205296,0.0628318530717960,-0.6558458013470821
1.1100294042683936,0.0628318530717960,-0.6501318307323044
1.1519173063162575,0.0628318530717960,-0.6443568348373989
1.1938052083641213,0.0628318530717960,-0.6386732453618807
1.2356931104119853,0.0628318530717960,-0.6332189037963954
1.2775810124598492,0.0628318530717960,-0.6281167691309464
1.3194689145077132,0.0628318530717960,-0.6234748026027869
1.3613568165555769,0.0628318530717960,-0.6193860663273439
1.4032447186034409,0.0628318530717960,-0.6159290050537732
1.4451326206513049,0.0628318530717960,-0.6131678307898658
1.4870205226991688,0.0628318530717960,-0.6111529030086602
1.5289084247470326,0.0628318530717960,-0.6099209926703458
1.5707963267948966,0.0628318530717960,-0.6094953341975744
