a,b,c
0.0000000000000000,868.7280273437500000,1.0064194202423096
1.0000000000000000,861.0275878906250000,1.0255581140518188
2.0000000000000000,852.3352661132812500,1.0525516271591187
3.0000000000000000,838.3153686523437500,1.0735975503921509
4.0000000000000000,815.2780761718750000,1.0740364789962769
5.0000000000000000,791.2338867187500000,1.0693334341049194
6.0000000000000000,795.9846191406250000,1.1416110992431641
7.0000000000000000,791.2338867187500000,1.0693334341049194
8.0000000000000000,783.7326660156250000,1.1163681745529175
10.0000000000000000,782.5538940429687500,1.2311465740203857
12.0000000000000000,777.4832763671875000,1.1712766885757446
15.0000000000000000,761.8143310546875000,1.1197267770767212
18.0000000000000000,731.5395507812500000,1.0684356689453125
22.0000000000000000,646.0100708007812500,0.9684602022171021
26.0000000000000000,630.7357788085937500,0.9577202796936035
31.0000000000000000,584.5864868164062500,0.9680582880973816
38.0000000000000000,504.7441711425781250,0.8647090792655945
46.0000000000000000,435.6681213378906250,0.7293731570243835
55.0000000000000000,322.1927795410156250,0.5090270638465881
66.0000000000000000,130.1791687011718750,0.1907931268215179
79.0000000000000000,69.2376022338867188,0.0974014550447464
95.0000000000000000,47.8928642272949219,0.0655287653207779
114.0000000000000000,34.9394340515136719,0.0443374551832676
137.0000000000000000,26.9469718933105469,0.0336313135921955
164.0000000000000000,23.0604534149169922,0.0281991418451071
197.0000000000000000,21.1539096832275391,0.0253000427037477
237.0000000000000000,20.5765399932861328,0.0246254187077284
284.0000000000000000,19.4687633514404297,0.0231244377791882
341.0000000000000000,18.2537689208984375,0.0217226166278124
410.0000000000000000,17.8053817749023438,0.0212721414864063
492.0000000000000000,16.2647209167480469,0.0196000225841999
590.0000000000000000,15.2255506515502930,0.0184160247445107
708.0000000000000000,12.6377229690551758,0.0150959361344576
850.0000000000000000,11.4547080993652344,0.0135766565799713
1020.0000000000000000,10.0209283828735352,0.0117432642728090
1224.0000000000000000,8.3664503097534180,0.0097375456243753
1469.0000000000000000,7.0085010528564453,0.0079473741352558
1763.0000000000000000,6.2268681526184082,0.0068827946670353
2116.0000000000000000,5.5193586349487305,0.0060159899294376
2539.0000000000000000,4.9270353317260742,0.0053460276685655
3047.0000000000000000,4.1542553901672363,0.0045910826884210
3657.0000000000000000,3.4983716011047363,0.0038687596097589
4388.0000000000000000,2.9561455249786377,0.0032966074068099
5266.0000000000000000,2.4831600189208984,0.0027564251795411
6319.0000000000000000,2.1198067665100098,0.0023385747335851
7583.0000000000000000,1.8640936613082886,0.0020699528977275
9100.0000000000000000,1.6204725503921509,0.0018252631416544
10920.0000000000000000,1.4283546209335327,0.0016276128590107
13104.0000000000000000,1.2664768695831299,0.0014661803143099
15725.0000000000000000,1.0946902036666870,0.0013066501123831
18870.0000000000000000,0.9633171558380127,0.0011952942004427
22644.0000000000000000,0.8794586062431335,0.0011458811350167
27173.0000000000000000,0.7925735116004944,0.0010344472248107
32608.0000000000000000,0.7243556976318359,0.0009677899652161
39130.0000000000000000,0.6601843833923340,0.0009041590965353
46956.0000000000000000,0.5973299741744995,0.0008465162245557
56347.0000000000000000,0.5346511602401733,0.0007956388290040
67617.0000000000000000,0.4915166795253754,0.0007707733893767
81140.0000000000000000,0.4609960615634918,0.0007590893656015
97368.0000000000000000,0.4302383363246918,0.0007561752572656
99998.0000000000000000,0.4255236685276031,0.0007583228871226
