a,b,c
0.0209439510239320,0.0209439510239320,-0.0162501426572143
0.0628318530717960,0.0209439510239320,-0.0464766402114082
0.1047197551196597,0.0209439510239320,-0.0738178038487367
0.1466076571675237,0.0209439510239320,-0.0984450677938834
0.1884955592153876,0.0209439510239320,-0.1205250371384423
0.2303834612632514,0.0209439510239320,-0.1402194878409173
0.2722713633111153,0.0209439510239320,-0.1576853667267231
0.3141592653589793,0.0209439510239320,-0.1730747914881845
0.3560471674068433,0.0209439510239320,-0.1865350506845367
0.3979350694547070,0.0209439510239320,-0.1982086037419250
0.4398229715025710,0.0209439510239320,-0.2082330809534054
0.4817108735504350,0.0209439510239320,-0.2167412834789440
0.5235987755982989,0.0209439510239320,-0.2238611833454170
0.5654866776461627,0.0209439510239320,-0.2297159234466116
0.6073745796940266,0.0209439510239320,-0.2344238175432246
0.6492624817418906,0.0209439510239320,-0.2380983502628634
0.6911503837897545,0.0209439510239320,-0.2408481771000459
0.7330382858376183,0.0209439510239320,-0.2427771244161999
0.7749261878854823,0.0209439510239320,-0.2439841894396641
0.8168140899333461,0.0209439510239320,-0.2445635402656870
0.8587019919812100,0.0209439510239320,-0.2446045158564278
0.9005898940290740,0.0209439510239320,-0.2441916260409556
0.9424777960769379,0.0209439510239320,-0.2434045515152502
0.9843656981248019,0.0209439510239320,-0.2423181438422017
1.0262536001726656,0.0209439510239320,-0.2410024254516102
1.0681415022205296,0.0209439510239320,-0.2395225896401866
1.1100294042683936,0.0209439510239320,-0.2379390005715517
1.1519173063162575,0.0209439510239320,-0.2363071932762369
1.1938052083641213,0.0209439510239320,-0.2346778736516837
1.2356931104119853,0.0209439510239320,-0.2330969184622440
1.2775810124598492,0.0209439510239320,-0.2316053753391802
1.3194689145077132,0.0209439510239320,-0.2302394627806648
1.3613568165555769,0.0209439510239320,-0.2290305701517807
1.4032447186034409,0.0209439510239320,-0.2280052576845211
1.4451326206513049,0.0209439510239320,-0.2271852564777895
1.4870205226991688,0.0209439510239320,-0.2265874684974000
1.5289084247470326,0.0209439510239320,-0.2262239665760766
1.5707963267948966,0.0209439510239320,-0.2261019944134539
1.6126842288427605,0.0209439510239320,-0.2262239665760766
